Date,AAPL,AMD,AMZN,BAC,COST,CRM,CVX,DIS,GOOGL,GS,HD,INTC,JNJ,JPM,KO,META,MSFT,NFLX,NVDA,PFE,PG,SPY,TSLA,UNH,WMT,XOM
2026-02-17,263.6371154785156,203.0800018310547,201.14999389648438,52.44353103637695,1010.5836181640625,183.83023071289062,180.5500030517578,105.44000244140625,301.8075256347656,911.2443237304688,380.49615478515625,46.18000030517578,242.04327392578125,305.5661926269531,79.01667785644531,638.7431030273438,395.95623779296875,77.0,184.95999145507812,26.925548553466797,158.35755920410156,680.9901733398438,410.6300048828125,286.85986328125,128.34117126464844,145.20443725585938
2026-02-18,264.106689453125,200.1199951171875,204.7899932861328,53.06004333496094,994.6367797851562,187.32150268554688,183.8699951171875,107.0999984741211,303.1166076660156,928.8417358398438,380.97296142578125,45.459999084472656,243.6945037841797,307.2077941894531,78.94715881347656,642.6697387695312,398.69000244140625,77.98999786376953,187.96981811523438,26.925548553466797,155.6876678466797,684.4208374023438,411.32000732421875,285.97674560546875,126.11998748779297,149.66415405273438
2026-02-19,260.3401184082031,203.3699951171875,204.86000061035156,52.47336196899414,986.3887329101562,184.82774353027344,184.77999877929688,106.0,302.636962890625,911.8511962890625,376.0657653808594,44.619998931884766,245.60433959960938,306.48150634765625,78.37112426757812,644.2284545898438,398.4599914550781,77.0,187.88983154296875,26.423830032348633,157.3749542236328,682.61572265625,411.7099914550781,287.6933898925781,124.37689208984375,149.95220947265625
2026-02-20,264.3364562988281,200.14999389648438,210.11000061035156,52.7617301940918,983.8424072265625,184.6980743408203,183.92999267578125,105.58000183105469,314.7584228515625,917.411865234375,379.7113952636719,44.11000061035156,241.2077178955078,309.20758056640625,79.29476928710938,655.09912109375,397.2300109863281,78.66999816894531,189.8097381591797,26.217239379882812,159.578369140625,687.5523071289062,411.82000732421875,287.7628479003906,122.50431823730469,146.28707885742188
2026-02-23,265.9349670410156,196.60000610351562,205.27000427246094,50.78291702270508,984.5913696289062,177.71554565429688,184.91000366210938,104.41000366210938,311.2708740234375,887.6386108398438,374.486328125,43.630001068115234,244.5399932861328,296.1543884277344,80.00984954833984,636.7048950195312,384.4700012207031,76.0199966430664,191.53964233398438,26.620580673217773,163.93556213378906,680.531494140625,399.8299865722656,280.16192626953125,125.31317901611328,149.74362182617188
2026-02-24,271.8895263671875,213.83999633789062,208.55999755859375,50.126625061035156,996.9833374023438,184.95742797851562,185.33999633789062,106.05000305175781,310.6813049316406,897.5464477539062,381.9266052246094,46.119998931884766,246.27999877929688,295.7862243652344,80.16876220703125,638.7531127929688,389.0,78.04000091552734,192.83956909179688,26.699281692504883,164.04473876953125,685.4779052734375,409.3800048828125,271.836669921875,126.24946594238281,148.25372314453125
2026-02-25,273.97760009765625,210.86000061035156,210.63999938964844,51.39942932128906,993.3186645507812,191.27163696289062,184.22000122070312,105.05000305175781,312.67987060546875,916.556396484375,373.0757751464844,46.880001068115234,245.1699981689453,301.75567626953125,79.92047119140625,653.1307983398438,400.6000061035156,82.69999694824219,195.54940795898438,26.650094985961914,162.16885375976562,691.26220703125,417.3999938964844,282.0075988769531,125.25341796875,148.05508422851562
2026-02-26,272.6987609863281,203.67999267578125,207.9199981689453,52.00600051879883,985.310302734375,198.9723663330078,184.16000366210938,105.55000305175781,307.1637878417969,924.136474609375,372.59893798828125,45.459999084472656,243.47000122070312,304.5712890625,79.95026397705078,656.447998046875,401.7200012207031,84.58999633789062,184.87998962402344,26.659931182861328,162.5261688232422,687.422607421875,408.5799865722656,284.4486083984375,123.92867279052734,147.53857421875
2026-02-27,263.93682861328125,200.2100067138672,210.0,49.549888610839844,1009.325439453125,194.30404663085938,186.75999450683594,106.04000091552734,311.54071044921875,855.0700073242188,378.1915588378906,45.61000061035156,248.42999267578125,298.7709655761719,81.00302124023438,647.62548828125,392.739990234375,96.23999786376953,177.180419921875,27.201000213623047,165.95037841796875,684.1216430664062,402.510009765625,291.0075988769531,127.4447250366211,151.47189331054688
2026-03-02,264.476318359375,198.6199951171875,208.38999938964844,49.53000259399414,1001.3170776367188,192.4686279296875,189.60000610351562,104.33000183105469,306.3043518066406,861.7000122070312,368.3473815917969,45.5,248.55999755859375,296.044921875,79.67218017578125,653.0009155273438,398.54998779296875,97.08999633789062,182.47012329101562,26.817333221435547,162.2879638671875,684.5106201171875,403.32000732421875,292.6548156738281,126.59809112548828,153.1802978515625
2026-03-03,263.5072326660156,190.9499969482422,208.72999572753906,49.68910217285156,1006.309814453125,195.5609130859375,188.77000427246094,103.30000305175781,303.3664245605469,862.5800170898438,364.48321533203125,43.099998474121094,246.75,298.7311706542969,78.79817962646484,654.5196533203125,403.92999267578125,97.69999694824219,180.04025268554688,26.14837646484375,158.5262908935547,678.4771118164062,392.42999267578125,286.97894287109375,127.40489196777344,150.80641174316406
